Dystopia,all,6/10/1996,,Enchantment,,{1}{B}{B},3,,,Rare,0,0,1,0,0,67,https://scryfall.com/card/all/47/dystopia
Fatal Lore,all,6/10/1996,,Sorcery,,{2}{B}{B},4,,,Rare,0,0,1,0,0,68,https://scryfall.com/card/all/48/fatal-lore
Feast or Famine,all,6/10/1996,,Instant,,{3}{B},4,,,Common,0,0,1,0,0,69,https://scryfall.com/card/all/49a/feast-or-famine
Fevered Strength,all,6/10/1996,,Instant,,{2}{B},3,,,Common,0,0,1,0,0,71,https://scryfall.com/card/all/50a/fevered-strength
Insidious Bookworms,all,6/10/1996,,Creature,Worm,{B},1,1,1,Common,0,0,1,0,0,73,https://scryfall.com/card/all/51a/insidious-bookworms
Keeper of Tresserhorn,all,6/10/1996,,Creature,Avatar,{5}{B},6,6,6,Rare,0,0,1,0,0,75,https://scryfall.com/card/all/52/keeper-of-tresserhorn
Krovikan Horror,all,6/10/1996,,Creature,Horror Spirit,{3}{B},4,2,2,Rare,0,0,1,0,0,76,https://scryfall.com/card/all/53/krovikan-horror
Krovikan Plague,all,6/10/1996,,Enchantment,Aura,{2}{B},3,,,Uncommon,0,0,1,0,0,77,https://scryfall.com/card/all/54/krovikan-plague
Lim-Dûl's High Guard,all,6/10/1996,,Creature,Skeleton,{1}{B}{B},3,2,1,Common,0,0,1,0,0,78,https://scryfall.com/card/all/55a/lim-d%C3%BBls-high-guard
Misinformation,all,6/10/1996,,Instant,,{B},1,,,Uncommon,0,0,1,0,0,80,https://scryfall.com/card/all/56/misinformation
Phantasmal Fiend,all,6/10/1996,,Creature,Illusion,{3}{B},4,1,5,Common,0,0,1,0,0,81,https://scryfall.com/card/all/57a/phantasmal-fiend
Phyrexian Boon,all,6/10/1996,,Enchantment,Aura,{2}{B},3,,,Common,0,0,1,0,0,83,https://scryfall.com/card/all/58a/phyrexian-boon
Ritual of the Machine,all,6/10/1996,,Sorcery,,{2}{B}{B},4,,,Rare,0,0,1,0,0,85,https://scryfall.com/card/all/59/ritual-of-the-machine
Soldevi Adnate,all,6/10/1996,,Creature,Human Cleric,{1}{B},2,1,2,Common,0,0,1,0,0,86,https://scryfall.com/card/all/60a/soldevi-adnate
Stench of Decay,all,6/10/1996,,Instant,,{1}{B}{B},3,,,Common,0,0,1,0,0,88,https://scryfall.com/card/all/61a/stench-of-decay
Stromgald Spy,all,6/10/1996,,Creature,Human Rogue,{3}{B},4,2,4,Uncommon,0,0,1,0,0,90,https://scryfall.com/card/all/62/stromgald-spy
Swamp Mosquito,all,6/10/1996,,Creature,Insect,{1}{B},2,0,1,Common,0,0,1,0,0,91,https://scryfall.com/card/all/63a/swamp-mosquito
Agent of Stromgald,all,6/10/1996,,Creature,Human Knight,{R},1,1,1,Common,0,0,0,1,0,93,https://scryfall.com/card/all/64a/agent-of-stromgald
Balduvian Horde,all,6/10/1996,,Creature,Human Barbarian,{2}{R}{R},4,5,5,Rare,0,0,0,1,0,95,https://scryfall.com/card/all/65/balduvian-horde
Balduvian War-Makers,all,6/10/1996,,Creature,Human Barbarian,{4}{R},5,3,3,Common,0,0,0,1,0,96,https://scryfall.com/card/all/66a/balduvian-war-makers
Bestial Fury,all,6/10/1996,,Enchantment,Aura,{2}{R},3,,,Common,0,0,0,1,0,98,https://scryfall.com/card/all/67a/bestial-fury
Burnout,all,6/10/1996,,Instant,,{1}{R},2,,,Uncommon,0,0,0,1,0,100,https://scryfall.com/card/all/68/burnout
Chaos Harlequin,all,6/10/1996,,Creature,Human,{2}{R}{R},4,2,4,Rare,0,0,0,1,0,101,https://scryfall.com/card/all/69/chaos-harlequin
Death Spark,all,6/10/1996,,Instant,,{R},1,,,Uncommon,0,0,0,1,0,102,https://scryfall.com/card/all/70/death-spark
Enslaved Scout,all,6/10/1996,,Creature,Goblin Scout,{2}{R},3,2,2,Common,0,0,0,1,0,103,https://scryfall.com/card/all/71a/enslaved-scout
Gorilla Shaman,all,6/10/1996,,Creature,Ape Shaman,{R},1,1,1,Common,0,0,0,1,0,105,https://scryfall.com/card/all/72a/gorilla-shaman
Gorilla War Cry,all,6/10/1996,,Instant,,{1}{R},2,,,Common,0,0,0,1,0,107,https://scryfall.com/card/all/73a/gorilla-war-cry
Guerrilla Tactics,all,6/10/1996,,Instant,,{1}{R},2,,,Common,0,0,0,1,0,109,https://scryfall.com/card/all/74a/guerrilla-tactics
Omen of Fire,all,6/10/1996,,Instant,,{3}{R}{R},5,,,Rare,0,0,0,1,0,111,https://scryfall.com/card/all/75/omen-of-fire
Pillage,all,6/10/1996,,Sorcery,,{1}{R}{R},3,,,Uncommon,0,0,0,1,0,112,https://scryfall.com/card/all/76/pillage
Primitive Justice,all,6/10/1996,,Sorcery,,{1}{R},2,,,Uncommon,0,0,0,1,0,113,https://scryfall.com/card/all/77/primitive-justice
Pyrokinesis,all,6/10/1996,,Instant,,{4}{R}{R},6,,,Uncommon,0,0,0,1,0,114,https://scryfall.com/card/all/78/pyrokinesis
Rogue Skycaptain,all,6/10/1996,,Creature,Human Rogue Mercenary,{2}{R},3,3,4,Rare,0,0,0,1,0,115,https://scryfall.com/card/all/79/rogue-skycaptain
Soldier of Fortune,all,6/10/1996,,Creature,Human Mercenary,{R},1,1,1,Uncommon,0,0,0,1,0,116,https://scryfall.com/card/all/80/soldier-of-fortune
Storm Shaman,all,6/10/1996,,Creature,Human Cleric Shaman,{2}{R},3,0,4,Common,0,0,0,1,0,117,https://scryfall.com/card/all/81a/storm-shaman
Varchild's Crusader,all,6/10/1996,,Creature,Human Knight,{3}{R},4,3,2,Common,0,0,0,1,0,119,https://scryfall.com/card/all/82a/varchilds-crusader
Varchild's War-Riders,all,6/10/1996,,Creature,Human Warrior,{1}{R},2,3,4,Rare,0,0,0,1,0,121,https://scryfall.com/card/all/83/varchilds-war-riders
Veteran's Voice,all,6/10/1996,,Enchantment,Aura,{R},1,,,Common,0,0,0,1,0,122,https://scryfall.com/card/all/84a/veterans-voice
Bounty of the Hunt,all,6/10/1996,,Instant,,{3}{G}{G},5,,,Uncommon,0,0,0,0,1,124,https://scryfall.com/card/all/85/bounty-of-the-hunt
Deadly Insect,all,6/10/1996,,Creature,Insect,{4}{G},5,6,1,Common,0,0,0,0,1,125,https://scryfall.com/card/all/86a/deadly-insect
Elvish Bard,all,6/10/1996,,Creature,Elf Shaman Bard,{3}{G}{G},5,2,4,Uncommon,0,0,0,0,1,127,https://scryfall.com/card/all/87/elvish-bard
Elvish Ranger,all,6/10/1996,,Creature,Elf Ranger,{2}{G},3,4,1,Common,0,0,0,0,1,128,https://scryfall.com/card/all/88a/elvish-ranger
Elvish Spirit Guide,all,6/10/1996,,Creature,Elf Spirit,{2}{G},3,2,2,Uncommon,0,0,0,0,1,130,https://scryfall.com/card/all/89/elvish-spirit-guide
Fyndhorn Druid,all,6/10/1996,,Creature,Elf Druid,{2}{G},3,2,2,Common,0,0,0,0,1,131,https://scryfall.com/card/all/90a/fyndhorn-druid
Gargantuan Gorilla,all,6/10/1996,,Creature,Ape,{4}{G}{G}{G},7,7,7,Rare,0,0,0,0,1,133,https://scryfall.com/card/all/91/gargantuan-gorilla
Gift of the Woods,all,6/10/1996,,Enchantment,Aura,{G},1,,,Common,0,0,0,0,1,134,https://scryfall.com/card/all/92a/gift-of-the-woods
Gorilla Berserkers,all,6/10/1996,,Creature,Ape Berserker,{3}{G}{G},5,2,3,Common,0,0,0,0,1,136,https://scryfall.com/card/all/93a/gorilla-berserkers
Gorilla Chieftain,all,6/10/1996,,Creature,Ape,{2}{G}{G},4,3,3,Common,0,0,0,0,1,138,https://scryfall.com/card/all/94a/gorilla-chieftain
Hail Storm,all,6/10/1996,,Instant,,{1}{G}{G},3,,,Uncommon,0,0,0,0,1,140,https://scryfall.com/card/all/95/hail-storm
Kaysa,all,6/10/1996,Legendary ,Creature,Elf Druid,{3}{G}{G},5,2,3,Rare,0,0,0,0,1,141,https://scryfall.com/card/all/96/kaysa
Nature's Chosen,all,6/10/1996,,Enchantment,Aura,{G},1,,,Uncommon,0,0,0,0,1,142,https://scryfall.com/card/all/97/natures-chosen
Nature's Wrath,all,6/10/1996,,Enchantment,,{4}{G}{G},6,,,Rare,0,0,0,0,1,143,https://scryfall.com/card/all/98/natures-wrath
Splintering Wind,all,6/10/1996,,Enchantment,,{2}{G}{G},4,,,Rare,0,0,0,0,1,144,https://scryfall.com/card/all/99/splintering-wind
Taste of Paradise,all,6/10/1996,,Sorcery,,{3}{G},4,,,Common,0,0,0,0,1,145,https://scryfall.com/card/all/100a/taste-of-paradise
Tornado,all,6/10/1996,,Enchantment,,{4}{G},5,,,Rare,0,0,0,0,1,147,https://scryfall.com/card/all/101/tornado
Undergrowth,all,6/10/1996,,Instant,,{G},1,,,Common,0,0,0,0,1,148,https://scryfall.com/card/all/102a/undergrowth
Whip Vine,all,6/10/1996,,Creature,Plant Wall,{2}{G},3,1,4,Common,0,0,0,0,1,150,https://scryfall.com/card/all/103a/whip-vine
Yavimaya Ancients,all,6/10/1996,,Creature,Treefolk,{3}{G}{G},5,2,7,Common,0,0,0,0,1,152,https://scryfall.com/card/all/104a/yavimaya-ancients
Yavimaya Ants,all,6/10/1996,,Creature,Insect,{2}{G}{G},4,5,1,Uncommon,0,0,0,0,1,154,https://scryfall.com/card/all/105/yavimaya-ants
Energy Arc,all,6/10/1996,,Instant,,{W}{U},2,,,Uncommon,1,1,0,0,0,155,https://scryfall.com/card/all/106/energy-arc
Lim-Dûl's Vault,all,6/10/1996,,Instant,,{U}{B},2,,,Uncommon,0,1,1,0,0,156,https://scryfall.com/card/all/107/lim-d%C3%BBls-vault
Lim-Dûl's Paladin,all,6/10/1996,,Creature,Human Knight,{2}{B}{R},4,0,3,Uncommon,0,0,1,1,0,157,https://scryfall.com/card/all/108/lim-d%C3%BBls-paladin
Surge of Strength,all,6/10/1996,,Instant,,{R}{G},2,,,Uncommon,0,0,0,1,1,158,https://scryfall.com/card/all/109/surge-of-strength
Nature's Blessing,all,6/10/1996,,Enchantment,,{2}{G}{W},4,,,Uncommon,1,0,0,0,1,159,https://scryfall.com/card/all/110/natures-blessing
Wandering Mage,all,6/10/1996,,Creature,Human Cleric Wizard,{W}{U}{B},3,0,3,Rare,1,1,1,0,0,160,https://scryfall.com/card/all/111/wandering-mage
Lord of Tresserhorn,all,6/10/1996,Legendary ,Creature,Zombie,{1}{U}{B}{R},4,10,4,Rare,0,1,1,1,0,161,https://scryfall.com/card/all/112/lord-of-tresserhorn
Misfortune,all,6/10/1996,,Sorcery,,{1}{B}{R}{G},4,,,Rare,0,0,1,1,1,162,https://scryfall.com/card/all/113/misfortune
Winter's Night,all,6/10/1996,World,Enchantment,,{R}{G}{W},3,,,Rare,1,0,0,1,1,163,https://scryfall.com/card/all/114/winters-night
Phelddagrif,all,6/10/1996,Legendary ,Creature,Phelddagrif,{1}{G}{W}{U},4,4,4,Rare,1,1,0,0,1,164,https://scryfall.com/card/all/115/phelddagrif
Aesthir Glider,all,6/10/1996,,Artifact Creature,Bird Construct,{3},3,2,1,Common,0,0,0,0,0,165,https://scryfall.com/card/all/116a/aesthir-glider
Ashnod's Cylix,all,6/10/1996,,Artifact,,{2},2,,,Rare,0,0,0,0,0,167,https://scryfall.com/card/all/117/ashnods-cylix
Astrolabe,all,6/10/1996,,Artifact,,{3},3,,,Common,0,0,0,0,0,168,https://scryfall.com/card/all/118a/astrolabe
Floodwater Dam,all,6/10/1996,,Artifact,,{3},3,,,Rare,0,0,0,0,0,170,https://scryfall.com/card/all/119/floodwater-dam
Gustha's Scepter,all,6/10/1996,,Artifact,,{0},0,,,Rare,0,0,0,0,0,171,https://scryfall.com/card/all/120/gusthas-scepter
Helm of Obedience,all,6/10/1996,,Artifact,,{4},4,,,Rare,0,0,0,0,0,172,https://scryfall.com/card/all/121/helm-of-obedience
Lodestone Bauble,all,6/10/1996,,Artifact,,{0},0,,,Rare,0,0,0,0,0,173,https://scryfall.com/card/all/122/lodestone-bauble
Mishra's Groundbreaker,all,6/10/1996,,Artifact,,{4},4,,,Uncommon,0,0,0,0,0,174,https://scryfall.com/card/all/123/mishras-groundbreaker
Mystic Compass,all,6/10/1996,,Artifact,,{2},2,,,Uncommon,0,0,0,0,0,175,https://scryfall.com/card/all/124/mystic-compass
Phyrexian Devourer,all,6/10/1996,,Artifact Creature,Phyrexian Construct,{6},6,1,1,Rare,0,0,0,0,0,176,https://scryfall.com/card/all/125/phyrexian-devourer
Phyrexian Portal,all,6/10/1996,,Artifact,,{3},3,,,Rare,0,0,0,0,0,177,https://scryfall.com/card/all/126/phyrexian-portal
Phyrexian War Beast,all,6/10/1996,,Artifact Creature,Phyrexian Beast,{3},3,3,4,Common,0,0,0,0,0,178,https://scryfall.com/card/all/127a/phyrexian-war-beast
Scarab of the Unseen,all,6/10/1996,,Artifact,,{2},2,,,Uncommon,0,0,0,0,0,180,https://scryfall.com/card/all/128/scarab-of-the-unseen
Shield Sphere,all,6/10/1996,,Artifact Creature,Wall,{0},0,0,6,Uncommon,0,0,0,0,0,181,https://scryfall.com/card/all/129/shield-sphere
Sol Grail,all,6/10/1996,,Artifact,,{3},3,,,Uncommon,0,0,0,0,0,182,https://scryfall.com/card/all/130/sol-grail
Soldevi Digger,all,6/10/1996,,Artifact,,{2},2,,,Rare,0,0,0,0,0,183,https://scryfall.com/card/all/131/soldevi-digger
Soldevi Sentry,all,6/10/1996,,Artifact Creature,Soldier,{1},1,1,1,Common,0,0,0,0,0,184,https://scryfall.com/card/all/132a/soldevi-sentry
Soldevi Steam Beast,all,6/10/1996,,Artifact Creature,Beast,{5},5,4,2,Common,0,0,0,0,0,186,https://scryfall.com/card/all/133a/soldevi-steam-beast
Storm Cauldron,all,6/10/1996,,Artifact,,{5},5,,,Rare,0,0,0,0,0,188,https://scryfall.com/card/all/134/storm-cauldron
Urza's Engine,all,6/10/1996,,Artifact Creature,Juggernaut,{5},5,1,5,Uncommon,0,0,0,0,0,189,https://scryfall.com/card/all/135/urzas-engine
Whirling Catapult,all,6/10/1996,,Artifact,,{4},4,,,Uncommon,0,0,0,0,0,190,https://scryfall.com/card/all/136/whirling-catapult
Balduvian Trading Post,all,6/10/1996,,Land,,,1,,,Rare,0,0,0,0,0,191,https://scryfall.com/card/all/137/balduvian-trading-post
Heart of Yavimaya,all,6/10/1996,,Land,,,1,,,Rare,0,0,0,0,0,192,https://scryfall.com/card/all/138/heart-of-yavimaya
Kjeldoran Outpost,all,6/10/1996,,Land,,,1,,,Rare,0,0,0,0,0,193,https://scryfall.com/card/all/139/kjeldoran-outpost
Lake of the Dead,all,6/10/1996,,Land,,,1,,,Rare,0,0,0,0,0,194,https://scryfall.com/card/all/140/lake-of-the-dead
School of the Unseen,all,6/10/1996,,Land,,,1,,,Uncommon,0,0,0,0,0,195,https://scryfall.com/card/all/141/school-of-the-unseen
Sheltered Valley,all,6/10/1996,,Land,,,1,,,Rare,0,0,0,0,0,196,https://scryfall.com/card/all/142/sheltered-valley
Soldevi Excavations,all,6/10/1996,,Land,,,1,,,Rare,0,0,0,0,0,197,https://scryfall.com/card/all/143/soldevi-excavations
Thawing Glaciers,all,6/10/1996,,Land,,,1,,,Rare,0,0,0,0,0,198,https://scryfall.com/card/all/144/thawing-glaciers
Abbey Gargoyles,hml,10/1/1995,,Creature,Gargoyle,{2}{W}{W}{W},5,3,4,Uncommon,1,0,0,0,0,0,https://scryfall.com/card/hml/1/abbey-gargoyles
Abbey Matron,hml,10/1/1995,,Creature,Human Cleric,{2}{W},3,1,3,Common,1,0,0,0,0,1,https://scryfall.com/card/hml/2a/abbey-matron
Aysen Bureaucrats,hml,10/1/1995,,Creature,Human Advisor,{1}{W},2,1,1,Common,1,0,0,0,0,3,https://scryfall.com/card/hml/3a/aysen-bureaucrats
Aysen Crusader,hml,10/1/1995,,Creature,Human Knight,{2}{W}{W},4,2+*,2+*,Rare,1,0,0,0,0,5,https://scryfall.com/card/hml/4/aysen-crusader
Aysen Highway,hml,10/1/1995,,Enchantment,,{3}{W}{W}{W},6,,,Rare,1,0,0,0,0,6,https://scryfall.com/card/hml/5/aysen-highway
Beast Walkers,hml,10/1/1995,,Creature,Human Beast Soldier,{1}{W}{W},3,2,2,Rare,1,0,0,0,0,7,https://scryfall.com/card/hml/6/beast-walkers
Death Speakers,hml,10/1/1995,,Creature,Human Cleric,{W},1,1,1,Uncommon,1,0,0,0,0,8,https://scryfall.com/card/hml/7/death-speakers
Hazduhr the Abbot,hml,10/1/1995,Legendary ,Creature,Human Cleric,{3}{W}{W},5,2,5,Rare,1,0,0,0,0,9,https://scryfall.com/card/hml/8/hazduhr-the-abbot
Leeches,hml,10/1/1995,,Sorcery,,{1}{W}{W},3,,,Rare,1,0,0,0,0,10,https://scryfall.com/card/hml/9/leeches
Mesa Falcon,hml,10/1/1995,,Creature,Bird,{1}{W},2,1,1,Common,1,0,0,0,0,11,https://scryfall.com/card/hml/10a/mesa-falcon
Prophecy,hml,10/1/1995,,Sorcery,,{W},1,,,Common,1,0,0,0,0,13,https://scryfall.com/card/hml/11/prophecy
Rashka the Slayer,hml,10/1/1995,Legendary ,Creature,Human Archer,{3}{W}{W},5,3,3,Uncommon,1,0,0,0,0,14,https://scryfall.com/card/hml/12/rashka-the-slayer
Samite Alchemist,hml,10/1/1995,,Creature,Human Cleric,{3}{W},4,0,2,Common,1,0,0,0,0,15,https://scryfall.com/card/hml/13a/samite-alchemist
Serra Aviary,hml,10/1/1995,World,Enchantment,,{3}{W},4,,,Rare,1,0,0,0,0,17,https://scryfall.com/card/hml/14/serra-aviary
Serra Bestiary,hml,10/1/1995,,Enchantment,Aura,{W}{W},2,,,Common,1,0,0,0,0,18,https://scryfall.com/card/hml/15/serra-bestiary
Serra Inquisitors,hml,10/1/1995,,Creature,Human Cleric,{4}{W},5,3,3,Uncommon,1,0,0,0,0,19,https://scryfall.com/card/hml/16/serra-inquisitors
Serra Paladin,hml,10/1/1995,,Creature,Human Knight,{2}{W}{W},4,2,2,Common,1,0,0,0,0,20,https://scryfall.com/card/hml/17/serra-paladin
Soraya the Falconer,hml,10/1/1995,Legendary ,Creature,Human,{1}{W}{W},3,2,2,Rare,1,0,0,0,0,21,https://scryfall.com/card/hml/18/soraya-the-falconer
Trade Caravan,hml,10/1/1995,,Creature,Human Nomad,{W},1,1,1,Common,1,0,0,0,0,22,https://scryfall.com/card/hml/19a/trade-caravan
Truce,hml,10/1/1995,,Instant,,{2}{W},3,,,Rare,1,0,0,0,0,24,https://scryfall.com/card/hml/20/truce
Aether Storm,hml,10/1/1995,,Enchantment,,{3}{U},4,,,Uncommon,0,1,0,0,0,25,https://scryfall.com/card/hml/21/aether-storm
Baki's Curse,hml,10/1/1995,,Sorcery,,{2}{U}{U},4,,,Rare,0,1,0,0,0,26,https://scryfall.com/card/hml/22/bakis-curse
Chain Stasis,hml,10/1/1995,,Instant,,{U},1,,,Rare,0,1,0,0,0,27,https://scryfall.com/card/hml/23/chain-stasis
Coral Reef,hml,10/1/1995,,Enchantment,,{U}{U},2,,,Common,0,1,0,0,0,28,https://scryfall.com/card/hml/24/coral-reef
Dark Maze,hml,10/1/1995,,Creature,Wall,{4}{U},5,4,5,Common,0,1,0,0,0,29,https://scryfall.com/card/hml/25a/dark-maze
Forget,hml,10/1/1995,,Sorcery,,{U}{U},2,,,Rare,0,1,0,0,0,31,https://scryfall.com/card/hml/26/forget
Giant Albatross,hml,10/1/1995,,Creature,Bird,{1}{U},2,1,1,Common,0,1,0,0,0,32,https://scryfall.com/card/hml/27a/giant-albatross
Giant Oyster,hml,10/1/1995,,Creature,Oyster,{2}{U}{U},4,0,3,Uncommon,0,1,0,0,0,34,https://scryfall.com/card/hml/28/giant-oyster
Jinx,hml,10/1/1995,,Instant,,{1}{U},2,,,Common,0,1,0,0,0,35,https://scryfall.com/card/hml/29/jinx
Labyrinth Minotaur,hml,10/1/1995,,Creature,Minotaur,{3}{U},4,1,4,Common,0,1,0,0,0,36,https://scryfall.com/card/hml/30a/labyrinth-minotaur
Marjhan,hml,10/1/1995,,Creature,Serpent,{5}{U}{U},7,8,8,Rare,0,1,0,0,0,38,https://scryfall.com/card/hml/31/marjhan
Memory Lapse,hml,10/1/1995,,Instant,,{1}{U},2,,,Common,0,1,0,0,0,39,https://scryfall.com/card/hml/32a/memory-lapse
Merchant Scroll,hml,10/1/1995,,Sorcery,,{1}{U},2,,,Common,0,1,0,0,0,41,https://scryfall.com/card/hml/33/merchant-scroll
Mystic Decree,hml,10/1/1995,World,Enchantment,,{2}{U}{U},4,,,Rare,0,1,0,0,0,42,https://scryfall.com/card/hml/34/mystic-decree
Narwhal,hml,10/1/1995,,Creature,Whale,{2}{U}{U},4,2,2,Rare,0,1,0,0,0,43,https://scryfall.com/card/hml/35/narwhal
Reef Pirates,hml,10/1/1995,,Creature,Zombie Pirate,{1}{U}{U},3,2,2,Common,0,1,0,0,0,44,https://scryfall.com/card/hml/36a/reef-pirates
"Reveka, Wizard Savant",hml,10/1/1995,Legendary ,Creature,Dwarf Wizard,{2}{U}{U},4,0,1,Rare,0,1,0,0,0,46,https://scryfall.com/card/hml/37/reveka-wizard-savant
Sea Sprite,hml,10/1/1995,,Creature,Faerie,{1}{U},2,1,1,Uncommon,0,1,0,0,0,47,https://scryfall.com/card/hml/38/sea-sprite
Sea Troll,hml,10/1/1995,,Creature,Troll,{2}{U},3,2,1,Uncommon,0,1,0,0,0,48,https://scryfall.com/card/hml/39/sea-troll
Wall of Kelp,hml,10/1/1995,,Creature,Plant Wall,{U}{U},2,0,3,Rare,0,1,0,0,0,49,https://scryfall.com/card/hml/40/wall-of-kelp
Baron Sengir,hml,10/1/1995,Legendary ,Creature,Vampire Noble,{5}{B}{B}{B},8,5,5,Rare,0,0,1,0,0,50,https://scryfall.com/card/hml/41/baron-sengir
Black Carriage,hml,10/1/1995,,Creature,Horse,{3}{B}{B},5,4,4,Rare,0,0,1,0,0,51,https://scryfall.com/card/hml/42/black-carriage
Broken Visage,hml,10/1/1995,,Instant,,{4}{B},5,,,Rare,0,0,1,0,0,52,https://scryfall.com/card/hml/43/broken-visage
Cemetery Gate,hml,10/1/1995,,Creature,Wall,{2}{B},3,0,5,Common,0,0,1,0,0,53,https://scryfall.com/card/hml/44a/cemetery-gate
Drudge Spell,hml,10/1/1995,,Enchantment,,{B}{B},2,,,Uncommon,0,0,1,0,0,55,https://scryfall.com/card/hml/45/drudge-spell
Dry Spell,hml,10/1/1995,,Sorcery,,{1}{B},2,,,Common,0,0,1,0,0,56,https://scryfall.com/card/hml/46a/dry-spell
Feast of the Unicorn,hml,10/1/1995,,Enchantment,Aura,{3}{B},4,,,Common,0,0,1,0,0,58,https://scryfall.com/card/hml/47a/feast-of-the-unicorn
Funeral March,hml,10/1/1995,,Enchantment,Aura,{1}{B}{B},3,,,Common,0,0,1,0,0,60,https://scryfall.com/card/hml/48/funeral-march
Ghost Hounds,hml,10/1/1995,,Creature,Dog Spirit,{1}{B},2,1,1,Uncommon,0,0,1,0,0,61,https://scryfall.com/card/hml/49/ghost-hounds
Grandmother Sengir,hml,10/1/1995,Legendary ,Creature,Human Wizard,{4}{B},5,3,3,Rare,0,0,1,0,0,62,https://scryfall.com/card/hml/50/grandmother-sengir
Greater Werewolf,hml,10/1/1995,,Creature,Werewolf,{4}{B},5,2,4,Common,0,0,1,0,0,63,https://scryfall.com/card/hml/51/greater-werewolf
Headstone,hml,10/1/1995,,Instant,,{1}{B},2,,,Common,0,0,1,0,0,64,https://scryfall.com/card/hml/52/headstone
Ihsan's Shade,hml,10/1/1995,Legendary ,Creature,Shade Knight,{3}{B}{B}{B},6,5,5,Uncommon,0,0,1,0,0,65,https://scryfall.com/card/hml/53/ihsans-shade
Irini Sengir,hml,10/1/1995,Legendary ,Creature,Vampire Dwarf,{2}{B}{B},4,2,2,Uncommon,0,0,1,0,0,66,https://scryfall.com/card/hml/54/irini-sengir
Koskun Falls,hml,10/1/1995,World,Enchantment,,{2}{B}{B},4,,,Rare,0,0,1,0,0,67,https://scryfall.com/card/hml/55/koskun-falls
Sengir Autocrat,hml,10/1/1995,,Creature,Human,{3}{B},4,2,2,Uncommon,0,0,1,0,0,68,https://scryfall.com/card/hml/56/sengir-autocrat
Sengir Bats,hml,10/1/1995,,Creature,Bat,{1}{B}{B},3,1,2,Common,0,0,1,0,0,69,https://scryfall.com/card/hml/57a/sengir-bats
Timmerian Fiends,hml,10/1/1995,,Creature,Horror,{1}{B}{B},3,1,1,Rare,0,0,1,0,0,71,https://scryfall.com/card/hml/58/timmerian-fiends
Torture,hml,10/1/1995,,Enchantment,Aura,{B},1,,,Common,0,0,1,0,0,72,https://scryfall.com/card/hml/59a/torture
Veldrane of Sengir,hml,10/1/1995,Legendary ,Creature,Human Rogue,{5}{B}{B},7,5,5,Rare,0,0,1,0,0,74,https://scryfall.com/card/hml/60/veldrane-of-sengir
Aliban's Tower,hml,10/1/1995,,Instant,,{1}{R},2,,,Common,0,0,0,1,0,75,https://scryfall.com/card/hml/61a/alibans-tower
Ambush,hml,10/1/1995,,Instant,,{3}{R},4,,,Common,0,0,0,1,0,77,https://scryfall.com/card/hml/62/ambush
Ambush Party,hml,10/1/1995,,Creature,Human Rogue,{4}{R},5,3,1,Common,0,0,0,1,0,78,https://scryfall.com/card/hml/63a/ambush-party
An-Zerrin Ruins,hml,10/1/1995,,Enchantment,,{2}{R}{R},4,,,Rare,0,0,0,1,0,80,https://scryfall.com/card/hml/64/an-zerrin-ruins
Anaba Ancestor,hml,10/1/1995,,Creature,Minotaur Spirit,{1}{R},2,1,1,Rare,0,0,0,1,0,81,https://scryfall.com/card/hml/65/anaba-ancestor
Anaba Bodyguard,hml,10/1/1995,,Creature,Minotaur,{3}{R},4,2,3,Common,0,0,0,1,0,82,https://scryfall.com/card/hml/66a/anaba-bodyguard
Anaba Shaman,hml,10/1/1995,,Creature,Minotaur Shaman,{3}{R},4,2,2,Common,0,0,0,1,0,84,https://scryfall.com/card/hml/67a/anaba-shaman
Anaba Spirit Crafter,hml,10/1/1995,,Creature,Minotaur Shaman,{2}{R}{R},4,1,3,Rare,0,0,0,1,0,86,https://scryfall.com/card/hml/68/anaba-spirit-crafter
Chandler,hml,10/1/1995,Legendary ,Creature,Human Rogue,{4}{R},5,3,3,Common,0,0,0,1,0,87,https://scryfall.com/card/hml/69/chandler
Dwarven Pony,hml,10/1/1995,,Creature,Horse,{R},1,1,1,Rare,0,0,0,1,0,88,https://scryfall.com/card/hml/70/dwarven-pony
Dwarven Sea Clan,hml,10/1/1995,,Creature,Dwarf,{2}{R},3,1,1,Rare,0,0,0,1,0,89,https://scryfall.com/card/hml/71/dwarven-sea-clan
Dwarven Trader,hml,10/1/1995,,Creature,Dwarf,{R},1,1,1,Common,0,0,0,1,0,90,https://scryfall.com/card/hml/72a/dwarven-trader
Eron the Relentless,hml,10/1/1995,Legendary ,Creature,Human Rogue,{3}{R}{R},5,5,2,Uncommon,0,0,0,1,0,92,https://scryfall.com/card/hml/73/eron-the-relentless
Evaporate,hml,10/1/1995,,Sorcery,,{2}{R},3,,,Uncommon,0,0,0,1,0,93,https://scryfall.com/card/hml/74/evaporate
Heart Wolf,hml,10/1/1995,,Creature,Wolf,{3}{R},4,2,2,Rare,0,0,0,1,0,94,https://scryfall.com/card/hml/75/heart-wolf
Ironclaw Curse,hml,10/1/1995,,Enchantment,Aura,{R},1,,,Rare,0,0,0,1,0,95,https://scryfall.com/card/hml/76/ironclaw-curse
Joven,hml,10/1/1995,Legendary ,Creature,Human Rogue,{3}{R}{R},5,3,3,Common,0,0,0,1,0,96,https://scryfall.com/card/hml/77/joven
